country,publishedAt,trending_date,tags,view_count,likes,comment_count
Mexico,2022-12-23T15:30:05Z,2023-01-08T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,14082531,1732967,100436
Mexico,2022-12-31T14:59:55Z,2023-01-09T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5034016,771043,36690
Mexico,2022-12-23T15:30:05Z,2023-01-09T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,14152542,1734572,100518
Mexico,2022-12-31T14:59:55Z,2023-01-10T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5047404,772652,36726
Mexico,2022-12-31T14:59:55Z,2023-01-11T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5061621,773914,36797
Mexico,2022-12-31T14:59:55Z,2023-01-12T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5080156,774850,36817
Mexico,2023-02-01T15:00:01Z,2023-02-02T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1193054,352740,18980
Mexico,2023-02-01T15:00:01Z,2023-02-03T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1535398,404952,20285
Mexico,2023-02-01T15:00:01Z,2023-02-04T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1703872,430604,20782
Mexico,2023-02-01T15:00:01Z,2023-02-05T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1826914,452135,20855
Mexico,2023-02-01T15:00:01Z,2023-02-06T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1874372,459857,20813
Mexico,2023-02-01T15:00:01Z,2023-02-07T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1908994,465119,20976
Mexico,2023-02-01T15:00:01Z,2023-02-08T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1937148,469436,21105
Mexico,2023-02-01T15:00:01Z,2023-02-09T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1954537,471964,21173
Mexico,2023-02-01T15:00:01Z,2023-02-10T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1967172,473998,21210
Mexico,2023-02-14T14:00:02Z,2023-02-15T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,2322597,358998,14664
Mexico,2023-02-14T03:03:59Z,2023-02-15T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1679174,462943,33933
Mexico,2023-02-09T15:00:07Z,2023-02-15T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,5021636,573842,60556
Mexico,2023-02-14T14:00:02Z,2023-02-16T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,3263419,429215,16614
Mexico,2023-02-14T03:03:59Z,2023-02-16T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1809587,481733,34525
Mexico,2023-02-09T15:00:07Z,2023-02-16T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,5325417,594504,62764
Mexico,2023-02-14T03:03:59Z,2023-02-17T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1888021,493768,34922
Mexico,2023-02-09T15:00:07Z,2023-02-17T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,5574979,610335,64114
Mexico,2023-02-16T13:00:01Z,2023-02-18T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,1144170,192067,6514
Mexico,2023-02-14T14:00:02Z,2023-02-18T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,4342655,496964,18046
Mexico,2023-02-14T03:03:59Z,2023-02-18T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1808436,501597,35146
Mexico,2023-02-09T15:00:07Z,2023-02-18T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,5819958,623285,65153
Mexico,2023-02-14T14:00:02Z,2023-02-19T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,4713328,519437,18299
Mexico,2023-02-16T13:00:01Z,2023-02-19T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,1204759,198570,6581
Mexico,2023-02-14T03:03:59Z,2023-02-19T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1840015,508017,35138
Mexico,2023-02-09T15:00:07Z,2023-02-19T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,6058298,632929,67534
Mexico,2023-02-14T14:00:02Z,2023-02-20T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,4963445,533849,18570
Mexico,2023-02-16T13:00:01Z,2023-02-20T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,1269878,204177,6695
Mexico,2023-02-14T03:03:59Z,2023-02-20T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1869907,513110,35268
Mexico,2023-02-09T15:00:07Z,2023-02-20T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,6269855,640572,70278
Mexico,2023-02-14T14:00:02Z,2023-02-21T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5163739,544847,18794
Mexico,2023-02-16T13:00:01Z,2023-02-21T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,1328608,208557,6772
Mexico,2023-02-14T03:03:59Z,2023-02-21T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1891246,516533,35365
Mexico,2023-02-21T13:59:58Z,2023-02-22T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,2451557,377575,19166
Mexico,2023-02-14T14:00:02Z,2023-02-22T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5562402,571927,19151
Mexico,2023-02-16T13:00:01Z,2023-02-22T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,1375004,212131,6842
Mexico,2023-02-21T13:59:58Z,2023-02-23T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,3726380,457763,22369
Mexico,2023-02-14T14:00:02Z,2023-02-23T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5851779,587146,19291
Mexico,2023-02-16T13:00:01Z,2023-02-23T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,1413022,214805,6888
Mexico,2023-02-21T13:59:58Z,2023-02-24T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,4406071,499770,23616
Mexico,2023-02-14T14:00:02Z,2023-02-24T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,6060665,598681,19442
Mexico,2023-02-16T13:00:01Z,2023-02-24T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,1504764,216471,6906
Mexico,2023-02-14T14:00:02Z,2023-02-25T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,6239588,608482,19532
Mexico,2023-02-16T13:00:01Z,2023-02-25T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,1509787,217217,6907
Mexico,2023-02-21T13:59:58Z,2023-02-26T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5306975,551914,24908
Mexico,2023-02-21T13:59:58Z,2023-02-27T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5531195,564359,25261
Mexico,2023-02-21T13:59:58Z,2023-02-28T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5688491,572596,25461
Mexico,2023-02-21T13:59:58Z,2023-03-01T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5815001,578798,25591
Mexico,2023-02-21T13:59:58Z,2023-03-02T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5921314,584194,25714
Mexico,2023-02-21T13:59:58Z,2023-03-03T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,6020125,589438,25831
Mexico,2023-03-14T09:00:07Z,2023-03-15T00:00:00Z,새소년|SESONEON|SE SO NEON|황소윤|유수|박현진|soyoon|So!YoON!|긴꿈|파도|난춘|락밴드|인디밴드|k-pop|케이팝|kpop|k-indie|BTS|블랙핑크|BLACKPINK|현진|k-band|KBAND|rock|rockband|축구|자유|밴드|소윤|RM|랩몬스터|방탄소년단|smoke sprite,2807194,594572,64366
Mexico,2023-03-14T03:04:01Z,2023-03-15T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1584706,392104,27978
Mexico,2023-03-14T09:00:07Z,2023-03-16T00:00:00Z,새소년|SESONEON|SE SO NEON|황소윤|유수|박현진|soyoon|So!YoON!|긴꿈|파도|난춘|락밴드|인디밴드|k-pop|케이팝|kpop|k-indie|BTS|블랙핑크|BLACKPINK|현진|k-band|KBAND|rock|rockband|축구|자유|밴드|소윤|RM|랩몬스터|방탄소년단|smoke sprite,4044382,730912,78608
Mexico,2023-03-14T09:00:07Z,2023-03-17T00:00:00Z,새소년|SESONEON|SE SO NEON|황소윤|유수|박현진|soyoon|So!YoON!|긴꿈|파도|난춘|락밴드|인디밴드|k-pop|케이팝|kpop|k-indie|BTS|블랙핑크|BLACKPINK|현진|k-band|KBAND|rock|rockband|축구|자유|밴드|소윤|RM|랩몬스터|방탄소년단|smoke sprite,5240148,877037,90499
Mexico,2023-03-13T15:00:11Z,2023-03-17T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,1197116,231846,13722
Mexico,2023-03-14T03:04:01Z,2023-03-17T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1930734,451762,29861
Mexico,2023-03-14T03:04:01Z,2023-03-18T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,2033527,471475,30392
Mexico,2023-03-13T15:00:11Z,2023-03-18T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,1262469,236912,13855
Mexico,2023-03-18T10:00:02Z,2023-03-19T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,4134101,798325,31087
Mexico,2023-03-13T15:00:11Z,2023-03-19T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,1313244,240094,13981
Mexico,2023-03-14T03:04:01Z,2023-03-19T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,2100264,481631,30673
Mexico,2023-03-18T10:00:02Z,2023-03-20T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,5587483,888417,34666
Mexico,2023-03-14T09:00:07Z,2023-03-20T00:00:00Z,새소년|SESONEON|SE SO NEON|황소윤|유수|박현진|soyoon|So!YoON!|긴꿈|파도|난춘|락밴드|인디밴드|k-pop|케이팝|kpop|k-indie|BTS|블랙핑크|BLACKPINK|현진|k-band|KBAND|rock|rockband|축구|자유|밴드|소윤|RM|랩몬스터|방탄소년단|smoke sprite,8290510,1141431,110345
Mexico,2023-03-13T15:00:11Z,2023-03-20T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,1363817,243273,13993
Mexico,2023-03-14T03:04:01Z,2023-03-20T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,2144714,488344,30708
Mexico,2023-03-18T10:00:02Z,2023-03-21T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,6425319,931388,35892
Mexico,2023-03-14T09:00:07Z,2023-03-21T00:00:00Z,새소년|SESONEON|SE SO NEON|황소윤|유수|박현진|soyoon|So!YoON!|긴꿈|파도|난춘|락밴드|인디밴드|k-pop|케이팝|kpop|k-indie|BTS|블랙핑크|BLACKPINK|현진|k-band|KBAND|rock|rockband|축구|자유|밴드|소윤|RM|랩몬스터|방탄소년단|smoke sprite,8964414,1176323,112710
Mexico,2023-03-13T15:00:11Z,2023-03-21T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,1401109,245136,14042
Mexico,2023-03-14T03:04:01Z,2023-03-21T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,2175238,492911,30841
Mexico,2023-03-18T10:00:02Z,2023-03-22T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,6957040,956413,36855
Mexico,2023-03-14T09:00:07Z,2023-03-22T00:00:00Z,새소년|SESONEON|SE SO NEON|황소윤|유수|박현진|soyoon|So!YoON!|긴꿈|파도|난춘|락밴드|인디밴드|k-pop|케이팝|kpop|k-indie|BTS|블랙핑크|BLACKPINK|현진|k-band|KBAND|rock|rockband|축구|자유|밴드|소윤|RM|랩몬스터|방탄소년단|smoke sprite,9518017,1196717,114684
Mexico,2023-03-13T15:00:11Z,2023-03-22T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,1433929,246601,14088
Mexico,2023-03-14T03:04:01Z,2023-03-22T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,2194375,496165,30916
Mexico,2023-03-18T10:00:02Z,2023-03-23T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,7365992,973794,37536
Mexico,2023-03-14T09:00:07Z,2023-03-23T00:00:00Z,새소년|SESONEON|SE SO NEON|황소윤|유수|박현진|soyoon|So!YoON!|긴꿈|파도|난춘|락밴드|인디밴드|k-pop|케이팝|kpop|k-indie|BTS|블랙핑크|BLACKPINK|현진|k-band|KBAND|rock|rockband|축구|자유|밴드|소윤|RM|랩몬스터|방탄소년단|smoke sprite,9963388,1211907,116286
Mexico,2023-03-13T15:00:11Z,2023-03-23T00:00:00Z,Stray Kids|SKZ|ストレイキッズ|スキズ|스트레이키즈|ザサウンド|k-pop|스키즈,1471807,247878,14135
Mexico,2023-03-18T10:00:02Z,2023-03-24T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,7797227,993093,38328
Mexico,2023-03-14T09:00:07Z,2023-03-24T00:00:00Z,새소년|SESONEON|SE SO NEON|황소윤|유수|박현진|soyoon|So!YoON!|긴꿈|파도|난춘|락밴드|인디밴드|k-pop|케이팝|kpop|k-indie|BTS|블랙핑크|BLACKPINK|현진|k-band|KBAND|rock|rockband|축구|자유|밴드|소윤|RM|랩몬스터|방탄소년단|smoke sprite,10432757,1233079,118140
Mexico,2023-03-18T10:00:02Z,2023-03-25T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,8083990,1007974,38658
Mexico,2023-03-14T09:00:07Z,2023-03-25T00:00:00Z,새소년|SESONEON|SE SO NEON|황소윤|유수|박현진|soyoon|So!YoON!|긴꿈|파도|난춘|락밴드|인디밴드|k-pop|케이팝|kpop|k-indie|BTS|블랙핑크|BLACKPINK|현진|k-band|KBAND|rock|rockband|축구|자유|밴드|소윤|RM|랩몬스터|방탄소년단|smoke sprite,10848456,1250972,119555
Mexico,2023-03-25T09:59:59Z,2023-03-26T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,2559916,532416,19029
Mexico,2023-03-18T10:00:02Z,2023-03-26T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,8352825,1020849,38977
Mexico,2023-03-25T09:59:59Z,2023-03-27T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,3287838,576686,20490
Mexico,2023-03-18T10:00:02Z,2023-03-27T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,8522389,1026393,39175
Mexico,2023-03-27T13:00:11Z,2023-03-28T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,3233982,501436,21459
Mexico,2023-03-18T10:00:02Z,2023-03-28T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,8608514,1030085,39303
Mexico,2023-03-27T13:00:11Z,2023-03-29T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,4137301,555183,22778
Mexico,2023-03-25T09:59:59Z,2023-03-29T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,3868803,606263,21320
Mexico,2023-03-25T09:59:59Z,2023-03-30T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,4055823,614843,21647
Mexico,2023-03-27T13:00:11Z,2023-03-31T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,4948459,605438,23697
Mexico,2023-03-25T09:59:59Z,2023-03-31T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,4212252,622379,21951
Mexico,2023-03-30T15:00:02Z,2023-04-01T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,979935,300997,8659
Mexico,2023-03-27T13:00:11Z,2023-04-01T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,5238998,621583,24004
Mexico,2023-03-25T09:59:59Z,2023-04-01T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,4333213,627925,22140
Mexico,2023-03-30T15:00:02Z,2023-04-02T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1051154,315955,8826
Mexico,2023-03-27T13:00:11Z,2023-04-02T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin|슈치타|슈취타|슈가 알엠|슈가 토크쇼,5453653,634559,24294
Mexico,2023-03-25T09:59:59Z,2023-04-02T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,4438991,632638,22323
Mexico,2023-03-30T15:00:02Z,2023-04-03T00:00:00Z,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin,1106985,328930,9002
